start evaluating
|                                    |   pred_acc |   val_acc |   epoch | backend    | classifier   |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss                |   batch_size |   dropout |   vsplit | embedding                                     |   embedding2 |   rich |   runtime | argv                                                                                                                                                                                                                                                                              |
| ('2018-01-29_17-43-00-678790', 2)  |      0.630 |     0.624 |       9 | tensorflow | ATT_LSTM_03  |              100 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   290.464 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32'] |
| ('2018-01-29_17-43-00-600483', 1)  |      0.627 |     0.636 |       4 | tensorflow | ATT_LSTM_03  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   166.665 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']            |
| ('2018-01-29_17-43-00-678790', 5)  |      0.627 |     0.603 |      11 | tensorflow | ATT_LSTM_03  |              100 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   355.011 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32'] |
| ('2018-01-29_17-43-01-259777', 4)  |      0.627 |     0.620 |       3 | tensorflow | ATT_LSTM_03  |              100 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |    77.872 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']            |
| ('2018-01-29_17-43-00-600483', 8)  |      0.627 |     0.607 |       6 | tensorflow | ATT_LSTM_03  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   254.884 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']            |
| ('2018-01-29_17-23-12-719016', 6)  |      0.627 |     0.686 |       6 | tensorflow | LSTM_05add   |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |   543.350 | ['--system', 'hpc', '--classifier', 'LSTM_05add', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']        |
| ('2018-01-29_17-23-09-599869', 9)  |      0.623 |     0.583 |       7 | tensorflow | ATT_LSTM_03  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |   501.958 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']       |
| ('2018-01-29_17-43-00-678790', 9)  |      0.623 |     0.612 |       6 | tensorflow | ATT_LSTM_03  |              100 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   200.715 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32'] |
| ('2018-01-29_17-43-00-600483', 10) |      0.620 |     0.645 |       7 | tensorflow | ATT_LSTM_03  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   299.244 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']            |
| ('2018-01-29_17-43-00-636913', 10) |      0.620 |     0.579 |       5 | tensorflow | ATT_LSTM_03  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   362.440 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32'] |
| ('2018-01-29_17-43-00-678790', 6)  |      0.617 |     0.595 |       7 | tensorflow | ATT_LSTM_03  |              100 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   228.071 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32'] |
| ('2018-01-29_17-43-00-678790', 4)  |      0.611 |     0.645 |      13 | tensorflow | ATT_LSTM_03  |              100 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   420.113 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32'] |
| ('2018-01-29_17-23-09-599409', 5)  |      0.595 |     0.570 |       4 | tensorflow | ATT_LSTM_03  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |   170.027 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']                  |
| ('2018-01-29_17-43-00-600483', 4)  |      0.592 |     0.554 |      13 | tensorflow | ATT_LSTM_03  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   543.740 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']            |
| ('2018-01-29_17-23-09-599869', 8)  |      0.585 |     0.599 |       5 | tensorflow | ATT_LSTM_03  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |   361.188 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']       |
| ('2018-01-29_17-43-00-636913', 9)  |      0.506 |     0.500 |       1 | tensorflow | ATT_LSTM_03  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |    77.851 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32'] |
| ('2018-01-29_17-23-09-599409', 3)  |      0.506 |     0.500 |       1 | tensorflow | ATT_LSTM_03  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |    43.421 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']                  |

| timestamp                  |   pred_acc |   val_acc |   epoch |   dimensionality |   padding |   lstm_size |   batch_size |   dropout |   vsplit |   embedding2 |   rich |   runtime |
|:---------------------------|-----------:|----------:|--------:|-----------------:|----------:|------------:|-------------:|----------:|---------:|-------------:|-------:|----------:|
| 2018-01-29_17-43-00-620883 |      0.674 |     0.672 |  11.800 |          300.000 |   100.000 |      64.000 |       32.000 |     0.900 |    0.100 |          nan |  3.000 |   282.395 |
| 2018-01-29_17-43-00-626157 |      0.673 |     0.676 |   8.400 |          300.000 |   250.000 |      96.000 |       32.000 |     0.900 |    0.100 |          nan |  3.000 |   774.997 |
| 2018-01-29_17-43-00-603894 |      0.673 |     0.684 |   8.900 |          100.000 |   250.000 |      96.000 |       32.000 |     0.900 |    0.100 |          nan |  3.000 |   652.558 |
| 2018-01-29_17-23-09-600022 |      0.672 |     0.675 |  11.800 |          300.000 |   250.000 |      96.000 |       32.000 |     0.900 |    0.100 |          nan |  3.000 |  1182.935 |
| 2018-01-29_17-43-00-199606 |      0.670 |     0.681 |  11.700 |          300.000 |   100.000 |      64.000 |       32.000 |     0.900 |    0.100 |          nan |  3.000 |   271.187 |
| 2018-01-29_17-43-00-623934 |      0.669 |     0.688 |  10.100 |          100.000 |   100.000 |      64.000 |       32.000 |     0.900 |    0.100 |          nan |  3.000 |   200.167 |
| 2018-01-29_17-43-00-608642 |      0.668 |     0.680 |   8.400 |          100.000 |   150.000 |      96.000 |       32.000 |     0.900 |    0.100 |          nan |  3.000 |   392.181 |
| 2018-01-29_17-23-09-600111 |      0.666 |     0.685 |   9.000 |          300.000 |   150.000 |      96.000 |       32.000 |     0.900 |    0.100 |          nan |  3.000 |   535.807 |
| 2018-01-29_17-43-00-750472 |      0.666 |     0.674 |   9.000 |          300.000 |   150.000 |      96.000 |       32.000 |     0.900 |    0.100 |          nan |  3.000 |   507.366 |
| 2018-01-29_17-43-00-922076 |      0.666 |     0.670 |   8.500 |          100.000 |   150.000 |      96.000 |       32.000 |     0.900 |    0.100 |          nan |  3.000 |   368.816 |
| 2018-01-29_17-43-00-629275 |      0.665 |     0.667 |   7.900 |          300.000 |   150.000 |      96.000 |       32.000 |     0.900 |    0.100 |          nan |  3.000 |   466.462 |
| 2018-01-29_17-43-00-635536 |      0.664 |     0.679 |   9.100 |          100.000 |   250.000 |      96.000 |       32.000 |     0.900 |    0.100 |          nan |  3.000 |   595.105 |
| 2018-01-29_17-43-01-259683 |      0.661 |     0.686 |   6.700 |          300.000 |   250.000 |      96.000 |       32.000 |     0.900 |    0.100 |          nan |  3.000 |   730.965 |
| 2018-01-29_17-23-09-423823 |      0.653 |     0.681 |   9.800 |          300.000 |   150.000 |      96.000 |       32.000 |     0.900 |    0.100 |          nan |  3.000 |   532.000 |
| 2018-01-29_17-23-12-719016 |      0.653 |     0.686 |   9.300 |          300.000 |   250.000 |      96.000 |       32.000 |     0.900 |    0.100 |          nan |  3.000 |   809.708 |
| 2018-01-29_17-23-09-599869 |      0.647 |     0.631 |  10.500 |          300.000 |   250.000 |      96.000 |       32.000 |     0.900 |    0.100 |          nan |  3.000 |   752.169 |
| 2018-01-29_17-43-01-259777 |      0.647 |     0.634 |   8.800 |          100.000 |   150.000 |      96.000 |       32.000 |     0.900 |    0.100 |          nan |  3.000 |   208.358 |
| 2018-01-29_17-43-00-600483 |      0.644 |     0.619 |   7.100 |          300.000 |   150.000 |      96.000 |       32.000 |     0.900 |    0.100 |          nan |  3.000 |   299.764 |
| 2018-01-29_17-23-09-599409 |      0.642 |     0.620 |   7.800 |          300.000 |   150.000 |      96.000 |       32.000 |     0.900 |    0.100 |          nan |  3.000 |   329.007 |
| 2018-01-29_17-43-00-636913 |      0.638 |     0.609 |   6.700 |          300.000 |   250.000 |      96.000 |       32.000 |     0.900 |    0.100 |          nan |  3.000 |   483.880 |
| 2018-01-29_17-43-00-678790 |      0.636 |     0.611 |   9.800 |          100.000 |   250.000 |      96.000 |       32.000 |     0.900 |    0.100 |          nan |  3.000 |   319.084 |

********************************************************************************************************
AGGREGATIONS FOR KEYED GROUP: ['epoch']

on data set:  full data set
row of maximum for pred_acc per group:
|   epoch |   pred_acc |   val_acc | backend    | classifier   |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss                |   batch_size |   dropout |   vsplit | embedding                                     |   embedding2 |   rich |   runtime | argv                                                                                                                                                                                                                                                                              |
|--------:|-----------:|----------:|:-----------|:-------------|-----------------:|----------:|------------:|:--------------|:--------------|:------------|:--------------------|-------------:|----------:|---------:|:----------------------------------------------|-------------:|-------:|----------:|:----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|       9 |      0.699 |     0.678 | tensorflow | LSTM_01      |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |   242.895 | ['--system', 'hpc', '--embedding', 'ce_sg_300_lc']                                                                                                                                                                                                                                |
|      10 |      0.696 |     0.702 | tensorflow | LSTM_01      |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |   231.929 | ['--system', 'hpc', '--embedding', 'ce_sg_300_lc']                                                                                                                                                                                                                                |
|      11 |      0.696 |     0.649 | tensorflow | ATT_LSTM_03  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |   457.984 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']                  |
|      13 |      0.693 |     0.686 | tensorflow | LSTM_01      |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   265.754 | ['--system', 'hpc', '--embedding', 'ce_wiki_i20_100_lc']                                                                                                                                                                                                                          |
|      12 |      0.693 |     0.665 | tensorflow | LSTM_05conc  |              100 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   872.491 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32'] |
|       7 |      0.693 |     0.669 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   812.320 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32'] |
|      18 |      0.690 |     0.649 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |  1789.028 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']       |
|       8 |      0.687 |     0.694 | tensorflow | LSTM_05add   |              100 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   536.918 | ['--system', 'hpc', '--classifier', 'LSTM_05add', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']  |
|      14 |      0.687 |     0.669 | tensorflow | LSTM_01      |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   314.571 | ['--system', 'hpc', '--embedding', 'ce_wiki_i20_300_lc']                                                                                                                                                                                                                          |
|      17 |      0.684 |     0.645 | tensorflow | LSTM_01      |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   420.073 | ['--system', 'hpc', '--embedding', 'ce_wiki_i20_300_lc']                                                                                                                                                                                                                          |
|       5 |      0.680 |     0.686 | tensorflow | LSTM_05add   |              100 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   260.630 | ['--system', 'hpc', '--classifier', 'LSTM_05add', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']             |
|      15 |      0.680 |     0.661 | tensorflow | LSTM_05conc  |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |  1533.135 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']       |
|       6 |      0.677 |     0.694 | tensorflow | LSTM_05conc  |              100 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   284.082 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']            |
|      16 |      0.674 |     0.640 | tensorflow | LSTM_01      |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   390.238 | ['--system', 'hpc', '--embedding', 'ce_wiki_i20_300_lc']                                                                                                                                                                                                                          |
|       3 |      0.665 |     0.661 | tensorflow | LSTM_05add   |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error  |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |   282.299 | ['--system', 'hpc', '--classifier', 'LSTM_05add', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']  |
|       4 |      0.655 |     0.649 | tensorflow | LSTM_05add   |              100 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   165.763 | ['--system', 'hpc', '--classifier', 'LSTM_05add', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']             |
|       1 |      0.506 |     0.500 | tensorflow | ATT_LSTM_03  |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh             |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |    43.421 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']                  |

mean of all columns - sorted by pred_acc:
|   epoch |   pred_acc |
|--------:|-----------:|
|      18 |      0.684 |
|      17 |      0.684 |
|      14 |      0.672 |
|      12 |      0.670 |
|       9 |      0.666 |
|      10 |      0.665 |
|      11 |      0.664 |
|       8 |      0.661 |
|      15 |      0.660 |
|       7 |      0.659 |
|      16 |      0.658 |
|      13 |      0.656 |
|       6 |      0.651 |
|       3 |      0.650 |
|       5 |      0.646 |
|       4 |      0.634 |
|       1 |      0.506 |

********************************************************************************************************
********************************************************************************************************
AGGREGATIONS FOR KEYED GROUP: ['backend']

on data set:  full data set
row of maximum for pred_acc per group:
| backend    |   pred_acc |   val_acc |   epoch | classifier   |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss                |   batch_size |   dropout |   vsplit | embedding                  |   embedding2 |   rich |   runtime | argv                                               |
|:-----------|-----------:|----------:|--------:|:-------------|-----------------:|----------:|------------:|:--------------|:--------------|:------------|:--------------------|-------------:|----------:|---------:|:---------------------------|-------------:|-------:|----------:|:---------------------------------------------------|
| tensorflow |      0.699 |     0.678 |       9 | LSTM_01      |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc |          nan |      3 |   242.895 | ['--system', 'hpc', '--embedding', 'ce_sg_300_lc'] |

mean of all columns - sorted by pred_acc:
| backend    |   pred_acc |
|:-----------|-----------:|
| tensorflow |      0.659 |

********************************************************************************************************
********************************************************************************************************
AGGREGATIONS FOR KEYED GROUP: ['classifier']

on data set:  full data set
filter: ['classifier']
row of maximum for pred_acc per group:
| classifier   |   pred_acc |   val_acc |   epoch | backend    |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss               |   batch_size |   dropout |   vsplit | embedding                                     |   embedding2 |   rich |   runtime | argv                                                                                                                                                                                                                                                                              |
|:-------------|-----------:|----------:|--------:|:-----------|-----------------:|----------:|------------:|:--------------|:--------------|:------------|:-------------------|-------------:|----------:|---------:|:----------------------------------------------|-------------:|-------:|----------:|:----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
| ATT_LSTM_03  |      0.696 |     0.649 |      11 | tensorflow |              300 |       150 |          96 | softplus      | sigmoid       | adam        | logcosh            |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc                    |          nan |      3 |   457.984 | ['--system', 'hpc', '--classifier', 'ATT_LSTM_03', '--lstm_size', '96', '--padding', '150', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'logcosh', '--embedding', 'ce_sg_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']                  |
| LSTM_05add   |      0.696 |     0.678 |      11 | tensorflow |              300 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_300_lc_wiki |          nan |      3 |  1079.501 | ['--system', 'hpc', '--classifier', 'LSTM_05add', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_wiki_i20_300_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32']  |
| LSTM_05conc  |      0.693 |     0.665 |      12 | tensorflow |              100 |       250 |          96 | softplus      | sigmoid       | adam        | mean_squared_error |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter20_sg_100_lc_wiki |          nan |      3 |   872.491 | ['--system', 'hpc', '--classifier', 'LSTM_05conc', '--lstm_size', '96', '--padding', '250', '--activation1', 'softplus', '--optimizer', 'adam', '--loss', 'mean_squared_error', '--embedding', 'ce_wiki_i20_100_lc', '--dropout', '0.9', '--vsplit', '0.1', '--batch_size', '32'] |

mean of all columns - sorted by pred_acc:
| classifier   |   pred_acc |
|:-------------|-----------:|
| LSTM_05conc  |      0.668 |
| LSTM_05add   |      0.662 |
| ATT_LSTM_03  |      0.642 |

********************************************************************************************************
********************************************************************************************************
AGGREGATIONS FOR KEYED GROUP: ['padding']

on data set:  full data set
filter: ['padding']
row of maximum for pred_acc per group:
|   padding |   pred_acc |   val_acc |   epoch | backend    | classifier   |   dimensionality |   lstm_size | activation1   | activation2   | optimizer   | loss               |   batch_size |   dropout |   vsplit | embedding                                     |   embedding2 |   rich |   runtime | argv                                                                                                                                                                                                                                                                             |
|----------:|-----------:|----------:|--------:|:-----------|:-------------|-----------------:|------------:|:--------------|:--------------|:------------|:-------------------|-------------:|----------:|---------:|:----------------------------------------------|-------------:|-------:|----------:|:---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
