/home/andreas/anaconda3/envs/default/bin/python /home/andreas/workspace/semeval/project/results_evaluator.py
start evaluating
|                                    |   pred_acc |   val_acc |   epoch | backend   | classifier   |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss                           |   batch_size |   dropout |   vsplit | embedding                                    |   embedding2 |   rich |   runtime | argv                                                                                                                      |
| ('2018-01-22_16-51-30-218047', 1)  |      0.655 |     0.686 |      12 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq_lc  |          nan |      3 |  3578.910 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ftx_pf_lc', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_16-51-30-463648', 2)  |      0.655 |     0.682 |      11 | theano    | LSTM_05add   |              300 |        75 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1559.615 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '75', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-50-24-578758', 7)  |      0.655 |     0.686 |      19 | theano    | LSTM_05add   |              300 |       100 |           8 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1249.082 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '8', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-51-30-709148', 3)  |      0.655 |     0.669 |      14 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2342.088 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.1', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-51-29-792611', 2)  |      0.652 |     0.686 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1438.643 | ['--runs', '10', '--classifier', 'LSTM_05add', '--rich', '3', '--emb_dir', '../embeddings/']                              |
| ('2018-01-22_16-51-30-893246', 1)  |      0.652 |     0.661 |      16 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |          512 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  3219.629 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '512', '--emb_dir', '../embeddings/']                      |
| ('2018-01-22_16-51-30-893633', 2)  |      0.652 |     0.686 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1472.053 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.9', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-51-30-709148', 2)  |      0.652 |     0.686 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1468.482 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.1', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-51-30-893755', 2)  |      0.652 |     0.686 |       8 | theano    | LSTM_05add   |              300 |       175 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2295.678 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '175', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-51-29-718717', 2)  |      0.652 |     0.686 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1455.263 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '64', '--emb_dir', '../embeddings/']                        |
| ('2018-01-22_16-51-29-495421', 4)  |      0.652 |     0.619 |      18 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.600 | embeddings_cache_file_word2vec               |          nan |      3 |  1798.752 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.6', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-51-30-893930', 2)  |      0.652 |     0.686 |       8 | theano    | LSTM_05add   |              300 |        50 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   926.752 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '50', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-51-30-893246', 3)  |      0.652 |     0.661 |      20 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |          512 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2019.338 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '512', '--emb_dir', '../embeddings/']                      |
| ('2018-01-22_16-51-29-137145', 2)  |      0.652 |     0.686 |       8 | theano    | LSTM_05add   |              300 |       150 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1965.757 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '150', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-51-29-158641', 2)  |      0.652 |     0.661 |       4 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.500 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   888.565 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.5', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-53-07-444922', 2)  |      0.652 |     0.686 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1539.566 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'w2v', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_16-51-29-136875', 1)  |      0.652 |     0.661 |       9 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           16 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  3642.150 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '16', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_16-51-30-214961', 2)  |      0.652 |     0.686 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1462.694 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '100', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-51-30-338013', 2)  |      0.652 |     0.686 |       8 | theano    | LSTM_05add   |              300 |       200 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2517.609 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '200', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-53-07-248665', 1)  |      0.652 |     0.669 |      13 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_iter25_cb_300_lc         |          nan |      3 |  3968.671 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_hs_i25_300_lc', '--emb_dir', '../embeddings/']       |
| ('2018-01-22_16-53-07-235611', 5)  |      0.652 |     0.682 |      10 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_sg_100                      |          nan |      3 |  1298.124 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_100', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_16-51-30-894210', 3)  |      0.652 |     0.682 |       9 | theano    | LSTM_05add   |              300 |       100 |          64 | tanh          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1547.006 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'tanh', '--emb_dir', '../embeddings/']                    |
| ('2018-01-22_16-51-29-843555', 2)  |      0.652 |     0.686 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1454.124 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '32', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_16-51-29-137217', 1)  |      0.652 |     0.653 |      17 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq     |          nan |      3 |  4211.002 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'd2v_pf', '--emb_dir', '../embeddings/']                    |
| ('2018-01-22_16-51-30-893944', 2)  |      0.652 |     0.686 |       8 | theano    | LSTM_05add   |              300 |       125 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1701.827 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '125', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-51-30-347873', 2)  |      0.652 |     0.686 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1490.188 | ['--runs', '10', '--classifier', 'LSTM_05add', '--loss', 'binary_crossentropy', '--emb_dir', '../embeddings/']            |
| ('2018-01-22_16-51-29-158748', 3)  |      0.652 |     0.657 |      11 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.100 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1858.694 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.1', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-51-29-354140', 2)  |      0.652 |     0.674 |      12 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     1.000 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2029.972 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '1.0', '--emb_dir', '../embeddings/']                         |
